Date,Product,Menu,Type,Price,Unit,Total
2021-07-30,カレーラクサ麺,テイクアウト,麺,972,1,972
2021-07-30,ナシレマッ,テイクアウト,ご飯,972,3,2916
2021-07-30,醤油チキンライス,テイクアウト,ご飯,972,2,1944
2021-07-30,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,6,5940
2021-07-30,擂茶,テイクアウト,弁当,1080,1,1080
2021-07-30,レモンチキンチョップ,ランチメニュー,ご飯,1000,6,6000
2021-07-31,カレーラクサ麺,ディナーメニュー,麺,1210,1,1210
2021-07-31,ナシレマッ,ディナーメニュー,ご飯,1210,5,6050
2021-07-31,醤油チキンライス,ディナーメニュー,ご飯,1210,1,1210
2021-07-31,揚げ春巻き,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-07-31,チキンライス,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,220,1,220
2021-07-31,テータリック,ディナーメニュー,ドリンク,385,2,770
2021-07-31,ミロ,ディナーメニュー,ドリンク,385,1,385
2021-07-31,ホワイト単品,アフタヌーンティー,単品,320,1,320
2021-07-31,擂茶,ディナーメニュー,ご飯,1320,2,2640
2021-07-31,黒ゴマのお汁粉芝麻糊,ディナーメニュー,デザート,400,1,400
2021-07-31,半熟卵,アフタヌーンティー,単品,55,1,55
2021-07-31,レモンチキンチョップ,ディナーメニュー,ご飯,1200,4,4800
2021-08-03,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-08-03,醤油チキンライス,ランチメニュー,ご飯,990,1,990
2021-08-03,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-08-03,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,4,3960
2021-08-03,テータリック,ランチメニュー,セットドリンク,165,4,660
2021-08-03,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-08-03,擂茶,ランチメニュー,ご飯,1100,3,3300
2021-08-03,レモンチキンチョップ,ランチメニュー,ご飯,1000,3,3000
2021-08-03,レモンチキンチョップ,テイクアウト,弁当,980,1,980
2021-08-04,カレーラクサ麺,ランチメニュー,麺,990,2,1980
2021-08-04,ナシレマッ,ランチメニュー,ご飯,990,3,2970
2021-08-04,醤油チキンライス,ランチメニュー,ご飯,990,3,2970
2021-08-04,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-08-04,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,2,1980
2021-08-04,テータリック,ランチメニュー,セットドリンク,165,2,330
2021-08-04,トートバッグ（ﾅｼﾚﾏｯ）,雑貨,トートバッグ,1639,1,1639
2021-08-04,レモンチキンチョップ,ランチメニュー,ご飯,1000,5,5000
2021-08-04,サンバルソース,雑貨,ソース,480,2,960
2021-08-05,カレーラクサ麺,ランチメニュー,麺,990,2,1980
2021-08-05,ナシレマッ,ランチメニュー,ご飯,990,3,2970
2021-08-05,醤油チキンライス,ランチメニュー,ご飯,990,3,2970
2021-08-05,紅茶,ランチメニュー,セットドリンク,165,1,165
2021-08-05,カレーラクサ麺,テイクアウト,麺,972,1,972
2021-08-05,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,2,1980
2021-08-05,テータリック,ランチメニュー,セットドリンク,165,3,495
2021-08-05,レモンチキンチョップ,ランチメニュー,ご飯,1000,1,1000
2021-08-06,カレーラクサ麺,ランチメニュー,麺,990,6,5940
2021-08-06,ナシレマッ,ランチメニュー,ご飯,990,6,5940
2021-08-06,醤油チキンライス,ランチメニュー,ご飯,990,5,4950
2021-08-06,紅茶,ランチメニュー,セットドリンク,165,1,165
2021-08-06,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-08-06,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-08-06,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,3,2970
2021-08-06,テータリック,ランチメニュー,セットドリンク,165,3,495
2021-08-06,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-08-06,緑茶,ランチメニュー,セットドリンク,165,1,165
2021-08-06,ドラゴンフルーツシャーベット,ディナーメニュー,デザート,385,1,385
2021-08-06,擂茶,ランチメニュー,ご飯,1100,2,2200
2021-08-06,黒ゴマのお汁粉芝麻糊,ディナーメニュー,デザート,400,1,400
2021-08-06,レモンチキンチョップ,ランチメニュー,ご飯,1000,4,4000
2021-08-06,サンバルソース,雑貨,ソース,480,1,480
2021-08-07,カレーラクサ麺,ディナーメニュー,麺,1210,1,1210
2021-08-07,ナシレマッ,ディナーメニュー,ご飯,1210,4,4840
2021-08-07,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-08-07,テータリック,ディナーメニュー,ドリンク,385,2,770
2021-08-07,コーラ,ディナーメニュー,ドリンク,330,1,330
2021-08-07,ミロ,ディナーメニュー,ドリンク,385,1,385
2021-08-07,擂茶,ランチメニュー,ご飯,1100,1,1100
2021-08-07,擂茶,ディナーメニュー,ご飯,1320,1,1320
2021-08-07,タンブラーバッグ,雑貨,トートバッグ,759,1,759
2021-08-07,サンバルソース,雑貨,ソース,480,9,4320
2021-08-10,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-08-10,ナシレマッ,ランチメニュー,ご飯,990,3,2970
2021-08-10,醤油チキンライス,ランチメニュー,ご飯,990,2,1980
2021-08-10,紅茶,ランチメニュー,セットドリンク,165,1,165
2021-08-10,コーヒー,ランチメニュー,セットドリンク,165,3,495
2021-08-10,オレンジジュース,ランチメニュー,セットドリンク,165,1,165
2021-08-10,ナシレマッ,テイクアウト,ご飯,972,1,972
2021-08-10,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,6,5940
2021-08-10,テータリック,ランチメニュー,セットドリンク,165,1,165
2021-08-10,ミロ,ランチメニュー,セットドリンク,165,2,330
2021-08-10,擂茶,ランチメニュー,ご飯,1100,2,2200
2021-08-10,レモンチキンチョップ,ランチメニュー,ご飯,1000,2,2000
2021-08-11,カレーラクサ麺,ランチメニュー,麺,990,2,1980
2021-08-11,ナシレマッ,ランチメニュー,ご飯,990,1,990
2021-08-11,醤油チキンライス,ランチメニュー,ご飯,990,1,990
2021-08-11,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-08-11,テータリック,ランチメニュー,セットドリンク,165,1,165
2021-08-11,レモンチキンチョップ,ランチメニュー,ご飯,1000,4,4000
2021-08-12,カレーラクサ麺,ランチメニュー,麺,990,11,10890
2021-08-12,ナシレマッ,ランチメニュー,ご飯,990,6,5940
2021-08-12,醤油チキンライス,ランチメニュー,ご飯,990,3,2970
2021-08-12,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-08-12,オレンジジュース,ランチメニュー,セットドリンク,165,1,165
2021-08-12,ナシレマッ,ディナーメニュー,ご飯,1210,1,1210
2021-08-12,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-08-12,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,550,1,550
2021-08-12,マレーシア風漬物,ディナーメニュー,おつまみ,385,1,385
2021-08-12,テータリック,ディナーメニュー,ドリンク,385,2,770
2021-08-12,ミロ,ディナーメニュー,ドリンク,385,2,770
2021-08-12,カレーラクサ麺,テイクアウト,麺,972,1,972
2021-08-12,ナシレマッ,テイクアウト,ご飯,972,1,972
2021-08-12,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-08-12,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,6,5940
2021-08-12,テータリック,ランチメニュー,セットドリンク,165,11,1815
2021-08-12,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-08-12,擂茶,ランチメニュー,ご飯,1100,1,1100
2021-08-12,レモンチキンチョップ,ランチメニュー,ご飯,1000,3,3000
2021-08-12,レモンチキンチョップ,ディナーメニュー,ご飯,1200,1,1200
2021-08-12,レモンチキンチョップ,テイクアウト,弁当,980,2,1960
2021-08-12,チェンドル,ディナーメニュー,デザート,750,1,750
2021-08-12,サンバルソース,雑貨,ソース,480,1,480
2021-08-17,カレーラクサ麺,ランチメニュー,麺,990,2,1980
2021-08-17,ナシレマッ,ランチメニュー,ご飯,990,1,990
2021-08-17,醤油チキンライス,ランチメニュー,ご飯,990,2,1980
2021-08-17,カレーラクサ麺,テイクアウト,麺,972,1,972
2021-08-17,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-08-17,テータリック,ランチメニュー,セットドリンク,165,4,660
2021-08-17,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-08-17,ライムティー,ディナーメニュー,ドリンク,495,1,495
2021-08-17,擂茶,ディナーメニュー,ご飯,1320,1,1320
2021-08-17,お子様セット,ランチメニュー,ご飯,770,1,770
2021-08-17,レモンチキンチョップ,ランチメニュー,ご飯,1000,3,3000
2021-08-17,サンバルソース,雑貨,ソース,480,1,480
2021-08-18,カレーラクサ麺,ランチメニュー,麺,990,5,4950
2021-08-18,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-08-18,醤油チキンライス,ランチメニュー,ご飯,990,2,1980
2021-08-18,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-08-18,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-08-18,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,4,3960
2021-08-18,テータリック,ランチメニュー,セットドリンク,165,1,165
2021-08-18,擂茶,ランチメニュー,ご飯,1100,2,2200
2021-08-18,レモンチキンチョップ,ランチメニュー,ご飯,1000,2,2000
2021-08-18,サンバルソース,雑貨,ソース,480,1,480
2021-08-19,カレーラクサ麺,ランチメニュー,麺,990,3,2970
2021-08-19,ナシレマッ,ランチメニュー,ご飯,990,7,6930
2021-08-19,醤油チキンライス,ランチメニュー,ご飯,990,3,2970
2021-08-19,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-08-19,テータリック,ディナーメニュー,ドリンク,385,1,385
2021-08-19,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-08-19,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-08-19,テータリック,ランチメニュー,セットドリンク,165,4,660
2021-08-19,ミロ,ランチメニュー,セットドリンク,165,3,495
2021-08-19,ドラゴンフルーツシャーベット,ディナーメニュー,デザート,385,1,385
2021-08-19,ダルゴナコーヒー,ディナーメニュー,ドリンク,550,1,550
2021-08-19,擂茶,ランチメニュー,ご飯,1100,2,2200
2021-08-19,レモンチキンチョップ,ランチメニュー,ご飯,1000,3,3000
2021-08-19,レモンチキンチョップ,テイクアウト,弁当,980,1,980
2021-08-20,カレーラクサ麺,ランチメニュー,麺,990,2,1980
2021-08-20,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-08-20,醤油チキンライス,ランチメニュー,ご飯,990,2,1980
2021-08-20,醤油チキンライス,テイクアウト,ご飯,972,3,2916
2021-08-20,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,4,3960
2021-08-20,擂茶,ランチメニュー,ご飯,1100,2,2200
2021-08-20,レモンチキンチョップ,ランチメニュー,ご飯,1000,5,5000
2021-08-20,レモンチキンチョップ,テイクアウト,弁当,980,1,980
2021-08-20,チェンドル,ディナーメニュー,デザート,750,1,750
2021-08-20,サンバルソース,雑貨,ソース,480,4,1920
2021-08-21,カレーラクサ麺,ディナーメニュー,麺,1210,5,6050
2021-08-21,ナシレマッ,ディナーメニュー,ご飯,1210,7,8470
2021-08-21,手羽先の塩卵唐揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-08-21,揚げ春巻き,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-08-21,揚げ饅頭ｶﾚｰﾁｷﾝ付,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-08-21,テータリック,ディナーメニュー,ドリンク,385,1,385
2021-08-21,コーヒー,ディナーメニュー,ドリンク,385,1,385
2021-08-21,ナシレマッ,テイクアウト,ご飯,972,1,972
2021-08-21,ドラゴンフルーツシャーベット,ディナーメニュー,デザート,385,1,385
2021-08-21,擂茶,ディナーメニュー,ご飯,1320,2,2640
2021-08-21,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-08-21,お子様セット,ディナーメニュー,ご飯,770,1,770
2021-08-21,レモンチキンチョップ,ディナーメニュー,ご飯,1200,4,4800
2021-08-21,チェンドル,ディナーメニュー,デザート,750,3,2250
2021-08-21,サンバルソース,雑貨,ソース,480,1,480
2021-08-21,ミニ冰皮月餅セット,イベント,季節限定,1845,1,1845
2021-08-23,カレーラクサ麺,ランチメニュー,麺,990,5,4950
2021-08-23,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-08-23,醤油チキンライス,ランチメニュー,ご飯,990,1,990
2021-08-23,紅茶,ランチメニュー,セットドリンク,165,1,165
2021-08-23,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-08-23,カレーラクサ麺,テイクアウト,麺,972,1,972
2021-08-23,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-08-23,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-08-23,テータリック,ランチメニュー,セットドリンク,165,3,495
2021-08-23,揚げワンタン,テイクアウト,ティフィン,756,1,756
2021-08-23,南乳唐揚げ豚,テイクアウト,ティフィン,756,1,756
2021-08-23,レモンチキンチョップ,ランチメニュー,ご飯,1000,3,3000
2021-08-23,チェンドル,ディナーメニュー,デザート,750,1,750
2021-08-23,ミニ冰皮月餅セット,イベント,季節限定,1845,5,9225
2021-08-24,カレーラクサ麺,ランチメニュー,麺,990,2,1980
2021-08-24,ナシレマッ,ランチメニュー,ご飯,990,6,5940
2021-08-24,醤油チキンライス,ランチメニュー,ご飯,990,4,3960
2021-08-24,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-08-24,テータリック,ランチメニュー,セットドリンク,165,2,330
2021-08-24,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-08-24,替玉,ディナーメニュー,麺,220,1,220
2021-08-24,擂茶,ランチメニュー,ご飯,1100,3,3300
2021-08-24,レモンチキンチョップ,ランチメニュー,ご飯,1000,5,5000
2021-08-24,レモンチキンチョップ,テイクアウト,弁当,980,1,980
2021-08-24,ミニ冰皮月餅セット,イベント,季節限定,1845,4,7380
2021-08-25,カレーラクサ麺,ランチメニュー,麺,990,3,2970
2021-08-25,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-08-25,醤油チキンライス,ランチメニュー,ご飯,990,3,2970
2021-08-25,ナシレマッ,テイクアウト,ご飯,972,1,972
2021-08-25,テータリック,ランチメニュー,セットドリンク,165,4,660
2021-08-25,擂茶,ランチメニュー,ご飯,1100,1,1100
2021-08-25,レモンチキンチョップ,ランチメニュー,ご飯,1000,1,1000
2021-08-25,チェンドル,ディナーメニュー,デザート,750,1,750
2021-08-26,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-08-26,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-08-26,醤油チキンライス,ランチメニュー,ご飯,990,1,990
2021-08-26,コーヒー,ランチメニュー,セットドリンク,165,2,330
2021-08-26,カレーラクサ麺,ディナーメニュー,麺,1210,1,1210
2021-08-26,醤油チキンライス,ディナーメニュー,ご飯,1210,1,1210
2021-08-26,野菜春雨炒め,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-08-26,手羽先の塩卵唐揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-08-26,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-08-26,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,4,3960
2021-08-26,テータリック,ランチメニュー,セットドリンク,165,1,165
2021-08-26,ミロ,ランチメニュー,セットドリンク,165,4,660
2021-08-26,ドラゴンフルーツシャーベット,ディナーメニュー,デザート,385,1,385
2021-08-26,擂茶,ランチメニュー,ご飯,1100,1,1100
2021-08-26,レモンチキンチョップ,ランチメニュー,ご飯,1000,5,5000
2021-08-26,チェンドル,ディナーメニュー,デザート,750,1,750
2021-08-26,サンバルソース,雑貨,ソース,480,2,960
2021-08-27,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-08-27,ナシレマッ,ランチメニュー,ご飯,990,1,990
2021-08-27,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-08-27,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,550,1,550
2021-08-27,テータリック,ディナーメニュー,ドリンク,385,1,385
2021-08-27,ナシレマッ,テイクアウト,ご飯,972,1,972
2021-08-27,醤油チキンライス,テイクアウト,ご飯,972,3,2916
2021-08-27,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,2,1980
2021-08-27,テータリック,ランチメニュー,セットドリンク,165,3,495
2021-08-27,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-08-27,ホワイト単品,アフタヌーンティー,単品,320,1,320
2021-08-27,ドラゴンフルーツシャーベット,ディナーメニュー,デザート,385,1,385
2021-08-27,擂茶,ランチメニュー,ご飯,1100,3,3300
2021-08-27,タンブラーバッグ,雑貨,トートバッグ,759,1,759
2021-08-27,レモンチキンチョップ,ランチメニュー,ご飯,1000,5,5000
2021-08-27,レモンチキンチョップ,テイクアウト,弁当,980,1,980
2021-08-27,サンバルソース,雑貨,ソース,480,1,480
2021-08-27,ミニ冰皮月餅セット,イベント,季節限定,1845,2,3690
2021-08-28,カレーラクサ麺,ディナーメニュー,麺,1210,8,9680
2021-08-28,ナシレマッ,ディナーメニュー,ご飯,1210,12,14520
2021-08-28,野菜春雨炒め,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-08-28,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,4,3080
2021-08-28,手羽先の塩卵唐揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,3,2310
2021-08-28,茹で野菜自家製ソース,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-08-28,揚げ饅頭ｶﾚｰﾁｷﾝ付,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-08-28,チキンライス,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,220,3,660
2021-08-28,ココナッツライス,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,220,1,220
2021-08-28,テータリック,ディナーメニュー,ドリンク,385,15,5775
2021-08-28,紅茶,ディナーメニュー,ドリンク,385,1,385
2021-08-28,コーヒー,ディナーメニュー,ドリンク,385,2,770
2021-08-28,ミロ,ディナーメニュー,ドリンク,385,3,1155
2021-08-28,緑茶,ディナーメニュー,ドリンク,330,1,330
2021-08-28,ｶﾎﾞﾁｬﾉひき肉和え,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-08-28,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-08-28,ホワイト単品,アフタヌーンティー,単品,320,3,960
2021-08-28,全粒粉単品,アフタヌーンティー,単品,385,2,770
2021-08-28,ライムティー,ディナーメニュー,ドリンク,495,6,2970
2021-08-28,擂茶,ディナーメニュー,ご飯,1320,5,6600
2021-08-28,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,3,2310
2021-08-28,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,3,2310
2021-08-28,お子様セット,ディナーメニュー,ご飯,770,1,770
2021-08-28,半熟卵,アフタヌーンティー,単品,55,6,330
2021-08-28,レモンチキンチョップ,ディナーメニュー,ご飯,1200,5,6000
2021-08-28,チェンドル,ディナーメニュー,デザート,750,10,7500
2021-08-28,サンバルソース,雑貨,ソース,480,4,1920
2021-08-28,ミニ冰皮月餅セット,イベント,季節限定,1845,9,16605
2021-08-30,カレーラクサ麺,ランチメニュー,麺,990,3,2970
2021-08-30,ナシレマッ,ランチメニュー,ご飯,990,3,2970
2021-08-30,醤油チキンライス,ランチメニュー,ご飯,990,2,1980
2021-08-30,紅茶,ランチメニュー,セットドリンク,165,2,330
2021-08-30,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-08-30,カレーラクサ麺,ディナーメニュー,麺,1210,4,4840
2021-08-30,ナシレマッ,ディナーメニュー,ご飯,1210,2,2420
2021-08-30,野菜春雨炒め,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-08-30,チキンライス,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,220,1,220
2021-08-30,テータリック,ディナーメニュー,ドリンク,385,6,2310
2021-08-30,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,2,1980
2021-08-30,テータリック,ランチメニュー,セットドリンク,165,1,165
2021-08-30,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-08-30,ホワイト単品,アフタヌーンティー,単品,320,1,320
2021-08-30,擂茶,ランチメニュー,ご飯,1100,1,1100
2021-08-30,トートバッグ（ﾅｼﾚﾏｯ）,雑貨,トートバッグ,1639,1,1639
2021-08-30,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,3,2310
2021-08-30,半熟卵,アフタヌーンティー,単品,55,2,110
2021-08-30,レモンチキンチョップ,ランチメニュー,ご飯,1000,3,3000
2021-08-30,レモンチキンチョップ,テイクアウト,弁当,980,1,980
2021-08-30,チェンドル,ディナーメニュー,デザート,750,2,1500
2021-08-30,サンバルソース,雑貨,ソース,480,2,960
2021-08-31,カレーラクサ麺,ランチメニュー,麺,990,2,1980
2021-08-31,ナシレマッ,ランチメニュー,ご飯,990,3,2970
2021-08-31,醤油チキンライス,ランチメニュー,ご飯,990,1,990
2021-08-31,コーヒー,ランチメニュー,セットドリンク,165,3,495
2021-08-31,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,550,1,550
2021-08-31,醤油チキンライス,テイクアウト,ご飯,972,3,2916
2021-08-31,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-08-31,テータリック,ランチメニュー,セットドリンク,165,4,660
2021-08-31,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-08-31,擂茶,ランチメニュー,ご飯,1100,1,1100
2021-08-31,レモンチキンチョップ,ランチメニュー,ご飯,1000,5,5000
2021-08-31,レモンチキンチョップ,テイクアウト,弁当,980,1,980
2021-08-31,ミニ冰皮月餅セット,イベント,季節限定,1845,2,3690
2021-09-01,カレーラクサ麺,ランチメニュー,麺,990,1,990
2021-09-01,ナシレマッ,ランチメニュー,ご飯,990,5,4950
2021-09-01,コーヒー,ランチメニュー,セットドリンク,165,2,330
2021-09-01,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,550,1,550
2021-09-01,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,4,3960
2021-09-01,テータリック,ランチメニュー,セットドリンク,165,3,495
2021-09-01,ミロ,ランチメニュー,セットドリンク,165,1,165
2021-09-01,擂茶,ランチメニュー,ご飯,1100,1,1100
2021-09-01,ピーナッツのお汁粉花生糊,ディナーメニュー,デザート,400,1,400
2021-09-01,レモンチキンチョップ,ランチメニュー,ご飯,1000,2,2000
2021-09-02,カレーラクサ麺,ランチメニュー,麺,990,2,1980
2021-09-02,コーヒー,ランチメニュー,セットドリンク,165,1,165
2021-09-02,コーヒー,ディナーメニュー,ドリンク,385,1,385
2021-09-02,カレーラクサ麺,テイクアウト,麺,972,1,972
2021-09-02,醤油チキンライス,テイクアウト,ご飯,972,1,972
2021-09-02,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-09-02,ホワイト単品,アフタヌーンティー,単品,320,1,320
2021-09-02,擂茶,ランチメニュー,ご飯,1100,2,2200
2021-09-02,擂茶,テイクアウト,弁当,1080,1,1080
2021-09-02,レモンチキンチョップ,ランチメニュー,ご飯,1000,3,3000
2021-09-02,ミニ冰皮月餅セット,イベント,季節限定,1845,1,1845
2021-09-03,カレーラクサ麺,ランチメニュー,麺,990,2,1980
2021-09-03,ナシレマッ,ランチメニュー,ご飯,990,2,1980
2021-09-03,醤油チキンライス,ランチメニュー,ご飯,990,2,1980
2021-09-03,テータリック,ディナーメニュー,ドリンク,385,1,385
2021-09-03,ナシレマッ,テイクアウト,ご飯,972,1,972
2021-09-03,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,1,990
2021-09-03,ミロ,ランチメニュー,セットドリンク,165,2,330
2021-09-03,ｶﾎﾞﾁｬﾉひき肉和え,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-09-03,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-09-03,全粒粉単品,アフタヌーンティー,単品,385,1,385
2021-09-03,擂茶,ランチメニュー,ご飯,1100,1,1100
2021-09-03,半熟卵,アフタヌーンティー,単品,55,2,110
2021-09-03,南乳唐揚げ豚,テイクアウト,ティフィン,756,1,756
2021-09-03,レモンチキンチョップ,ランチメニュー,ご飯,1000,3,3000
2021-09-03,レモンチキンチョップ,テイクアウト,弁当,980,1,980
2021-09-03,サンバルソース,雑貨,ソース,480,2,960
2021-09-03,ミニ冰皮月餅セット,イベント,季節限定,1845,2,3690
2021-09-04,ナシレマッ,ディナーメニュー,ご飯,1210,4,4840
2021-09-04,仙草ゼリー,ディナーメニュー,デザート,385,1,385
2021-09-04,テータリック,ディナーメニュー,ドリンク,385,3,1155
2021-09-04,ミロ,ディナーメニュー,ドリンク,385,1,385
2021-09-04,ライムティー,ディナーメニュー,ドリンク,495,1,495
2021-09-04,擂茶,ディナーメニュー,ご飯,1320,5,6600
2021-09-04,擂茶,テイクアウト,弁当,1080,1,1080
2021-09-04,フルーツ・ロジャ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,2,1540
2021-09-04,揚げワンタン,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,770,1,770
2021-09-04,チェンドル,ディナーメニュー,デザート,750,2,1500
2021-09-04,サンバルソース,雑貨,ソース,480,2,960
2021-09-04,ミニ冰皮月餅セット,イベント,季節限定,1845,5,9225
2021-09-07,カレーラクサ麺,ランチメニュー,麺,990,4,3960
2021-09-07,ナシレマッ,ランチメニュー,ご飯,990,3,2970
2021-09-07,醤油チキンライス,ランチメニュー,ご飯,990,1,990
2021-09-07,ナシレマッ,ディナーメニュー,ご飯,1210,1,1210
2021-09-07,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,550,2,1100
2021-09-07,テータリック,ディナーメニュー,ドリンク,385,1,385
2021-09-07,ミロ,ディナーメニュー,ドリンク,385,3,1155
2021-09-07,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,990,5,4950
2021-09-07,テータリック,ランチメニュー,セットドリンク,165,7,1155
